-73.9840794,40.7614231,50th St; 1 50th St/Broadway 50th St/Broadway,,,,,,
-73.9860964,40.7622814,50th St; C-E 50th St/8th Ave 50th St/8th Ave,,,,,,
-73.9948263,40.6358236,50th St; D-M [El] 50th St/New Utrecht Av 50th St/New Utrecht Av,,,,,,
-73.9718914,40.7571316,51st St; 6-E-V 51st St/Lexington Ave; Transfer E-V 51st St/Lexington Ave; Transfer E-V,,,,,,
-73.9125,40.74416,52nd St; 7 [El] 52nd St/Roosevelt Av 52nd St/Roosevelt Av,,,,,,
-74.0143146,40.64478,53rd St; N-R 53rd St/4th Av 53rd St/4th Av,,,,,,
-73.9953661,40.6318617,55th St; D-M [El] 55th St/New Utrecht Av 55th St/New Utrecht Av,,,,,,
-73.97717,40.7643414,57th St; F 57th St/6th Ave 57th St/6th Ave,,,,,,
-73.9800453,40.765543,57th St; N-Q-R-W 57th St/7th Ave 57th St/7th Ave,,,,,,
-73.9682007,40.7622385,59th St; 4-5-6-N-R-W 59th St/Lexington Ave; Transfer N-R-W (F w/ MetroCard 59th St/Lexington Ave; Transfer N-R-W (F w/ MetroCard,,,,,,
-74.0178334,40.6414326,59th St; N-R 59th St/4th Av 59th St/4th Av,,,,,,
-73.981644,40.7676126,59th St-Columbus Circle; 1-A-B-C-D 59th St-Columbus Circle/Broadway; Transfer A-B-C-D 59th St-Columbus Circle/Broadway; Transfer A-B-C-D,,,,,,
-73.9822767,40.7675462,59th St-Columbus Circle; A-B-C-D-1 59th St-Columbus Circle/8th Ave; Transfer 1 59th St-Columbus Circle/8th Ave; Transfer 1,,,,,,
-73.9757161,40.7603437,5th Ave/53rd St; E-V 5th Ave/53rd St 5th Ave/53rd St,,,,,,
-73.972578,40.7648993,5th Ave/59th St; N-R-W 5th Ave/59th St 5th Ave/59th St,,,,,,
-73.9820665,40.7538179,5th Ave-Bryant Park; 7-B-D-F-V 5th Ave-Bryant Park/42nd St; Transfer B-D-F-V 5th Ave-Bryant Park/42nd St; Transfer B-D-F-V,,,,,,
-73.9967147,40.6270232,62nd St; D-M-N [El] 62nd Av/New Utrecht Av; Transfer N 62nd Av/New Utrecht Av; Transfer N,,,,,,
-73.86232,40.73011,63rd Dr/Rego Park; G-R-V 63rd Dr/Rego Park/Queens Blvd 63rd Dr/Rego Park/Queens Blvd,,,,,,
-73.89757,40.74929,65th St; G-R-V 65th St/Broadway 65th St/Broadway,,,,,,
-73.9822063,40.7734759,66th St-Lincoln Center; 1 66th St-Lincoln Center/Broadway 66th St-Lincoln Center/Broadway,,,,,,
-73.85264,40.72656,67th Av; G-R-V 67th Av/Queens Blvd 67th Av/Queens Blvd,,,,,,
-73.9640808,40.7678604,68th St-Hunter College; 6 68th St-Hunter College/Lexington Ave 68th St-Hunter College/Lexington Ave,,,,,,
-73.89633,40.74633,69th St; 7 [El] 69th St/Roosevelt Av 69th St/Roosevelt Av,,,,,,
-73.9968831,40.7373717,6th Ave; L-1-2-3-F-V 6th Ave/14th St; Transfer 1-2-3-F-V; Connection to PATH 6th Ave/14th St; Transfer 1-2-3-F-V; Connection to PATH,,,,,,
-73.9990568,40.6189442,71st St; D-M [El] 71st St/New Utrecht Av 71st St/New Utrecht Av,,,,,,
-73.981952,40.7787167,72nd St; 1-2-3 72nd St/Broadway 72nd St/Broadway,,,,,,
-73.9759694,40.7762292,72nd St; B-C 72nd St/Central Park West 72nd St/Central Park West,,,,,,
-73.89139,40.74685,74th St-Broadway; 7 [El]-E-F-G-R-V 74th St-Broadway/Roosevelt Av; Transfer E-F-G-R-V 74th St-Broadway/Roosevelt Av; Transfer E-F-G-R-V,,,,,,
-73.83795,40.71878,75th Av; E-F 75th Av/Queens Blvd 75th Av/Queens Blvd,,,,,,
-73.8664913,40.6914282,75th St; J-Z [El] 75th St/Jamaica Av 75th St/Jamaica Av,,,,,,
-73.9598751,40.773654,77th St; 6 77th St/Lexington Ave 77th St/Lexington Ave,,,,,,
-74.0256643,40.6293726,77th St; R 77th St/4th Av 77th St/4th Av,,,,,,
-73.9800107,40.783829,79th St; 1 79th St/Broadway 79th St/Broadway,,,,,,
-74.0006018,40.6134081,79th St; D-M [El] 79th St/New Utrecht Av 79th St/New Utrecht Av,,,,,,
-73.9734793,40.6786394,7th Av; B-Q 7th Av/Flatbush Av 7th Av/Flatbush Av,,,,,,
-73.9815474,40.6668806,7th Av; F 7th Av/9th St 7th Av/9th St,,,,,,
-73.9818504,40.762951,7th Ave; B-D-E 7th Ave/53rd St 7th Ave/53rd St,,,,,,
-73.8577795,40.6794548,80th St; A [El] 80th St/Liberty Av 80th St/Liberty Av,,,,,,
-73.9717203,40.7820231,81st St-Museum of Natural History; B-C 81st St-Museum of Natural History/Central Park West 81st St-Museum of Natural History/Central Park West,,,,,,
-73.88391,40.74764,82nd St-Jackson Hts; 7 [El] 82nd St-Jackson Heights/Roosevelt Av 82nd St-Jackson Heights/Roosevelt Av,,,,,,
-73.8591099,40.6925011,85th St-Forest Pkwy; J [El] 85th St-Forest Pkwy/Jamaica Av 85th St-Forest Pkwy/Jamaica Av,,,,,,
